Timestamp,Price
06.01.2017 05:45 - 06.01.2017 06:00,52
06.01.2017 06:00 - 06.01.2017 06:15,22.8
06.01.2017 06:15 - 06.01.2017 06:30,43.23
06.01.2017 06:30 - 06.01.2017 06:45,60.9
06.01.2017 06:45 - 06.01.2017 07:00,67.14
06.01.2017 07:00 - 06.01.2017 07:15,45.5
06.01.2017 07:15 - 06.01.2017 07:30,59.82
06.01.2017 07:30 - 06.01.2017 07:45,62.93
06.01.2017 07:45 - 06.01.2017 08:00,66.52
06.01.2017 08:00 - 06.01.2017 08:15,57.6
06.01.2017 08:15 - 06.01.2017 08:30,63.41
06.01.2017 08:30 - 06.01.2017 08:45,61.6
06.01.2017 08:45 - 06.01.2017 09:00,59.39
06.01.2017 09:00 - 06.01.2017 09:15,64.24
06.01.2017 09:15 - 06.01.2017 09:30,62.03
06.01.2017 09:30 - 06.01.2017 09:45,58.11
06.01.2017 09:45 - 06.01.2017 10:00,51.6
06.01.2017 10:00 - 06.01.2017 10:15,62.23
06.01.2017 10:15 - 06.01.2017 10:30,59.9
06.01.2017 10:30 - 06.01.2017 10:45,59.3
06.01.2017 10:45 - 06.01.2017 11:00,51.31
06.01.2017 11:00 - 06.01.2017 11:15,57.53
06.01.2017 11:15 - 06.01.2017 11:30,56.55
06.01.2017 11:30 - 06.01.2017 11:45,57.6
06.01.2017 11:45 - 06.01.2017 12:00,54
06.01.2017 12:00 - 06.01.2017 12:15,58.79
06.01.2017 12:15 - 06.01.2017 12:30,57.5
06.01.2017 12:30 - 06.01.2017 12:45,53.05
06.01.2017 12:45 - 06.01.2017 13:00,50.3
06.01.2017 13:00 - 06.01.2017 13:15,56
06.01.2017 13:15 - 06.01.2017 13:30,53.77
06.01.2017 13:30 - 06.01.2017 13:45,51.54
06.01.2017 13:45 - 06.01.2017 14:00,48.71
06.01.2017 14:00 - 06.01.2017 14:15,47.91
06.01.2017 14:15 - 06.01.2017 14:30,50
06.01.2017 14:30 - 06.01.2017 14:45,55.28
06.01.2017 14:45 - 06.01.2017 15:00,58.96
06.01.2017 15:00 - 06.01.2017 15:15,48
06.01.2017 15:15 - 06.01.2017 15:30,54.57
06.01.2017 15:30 - 06.01.2017 15:45,61.92
06.01.2017 15:45 - 06.01.2017 16:00,62.25
06.01.2017 16:00 - 06.01.2017 16:15,54.22
06.01.2017 16:15 - 06.01.2017 16:30,57.94
06.01.2017 16:30 - 06.01.2017 16:45,69.45
06.01.2017 16:45 - 06.01.2017 17:00,78.41
06.01.2017 17:00 - 06.01.2017 17:15,62.84
06.01.2017 17:15 - 06.01.2017 17:30,69.33
06.01.2017 17:30 - 06.01.2017 17:45,75.08
06.01.2017 17:45 - 06.01.2017 18:00,75.97
06.01.2017 18:00 - 06.01.2017 18:15,72.3
06.01.2017 18:15 - 06.01.2017 18:30,69.5
06.01.2017 18:30 - 06.01.2017 18:45,64.89
06.01.2017 18:45 - 06.01.2017 19:00,61.08
06.01.2017 19:00 - 06.01.2017 19:15,73.56
06.01.2017 19:15 - 06.01.2017 19:30,67.55
06.01.2017 19:30 - 06.01.2017 19:45,56.3
06.01.2017 19:45 - 06.01.2017 20:00,47.66
06.01.2017 20:00 - 06.01.2017 20:15,68.93
06.01.2017 20:15 - 06.01.2017 20:30,55.27
06.01.2017 20:30 - 06.01.2017 20:45,42.29
06.01.2017 20:45 - 06.01.2017 21:00,36
06.01.2017 21:00 - 06.01.2017 21:15,54.99
06.01.2017 21:15 - 06.01.2017 21:30,43.06
06.01.2017 21:30 - 06.01.2017 21:45,33.04
06.01.2017 21:45 - 06.01.2017 22:00,30.16
06.01.2017 22:00 - 06.01.2017 22:15,50.41
06.01.2017 22:15 - 06.01.2017 22:30,46.22
06.01.2017 22:30 - 06.01.2017 22:45,33.71
06.01.2017 22:45 - 06.01.2017 23:00,26.24
06.01.2017 23:00 - 06.01.2017 23:15,50.57
06.01.2017 23:15 - 06.01.2017 23:30,41.77
06.01.2017 23:30 - 06.01.2017 23:45,28.89
06.01.2017 23:45 - 07.01.2017 00:00,20.4
07.01.2017 00:00 - 07.01.2017 00:15,50
07.01.2017 00:15 - 07.01.2017 00:30,44.08
07.01.2017 00:30 - 07.01.2017 00:45,36.69
07.01.2017 00:45 - 07.01.2017 01:00,28
07.01.2017 01:00 - 07.01.2017 01:15,47.3
07.01.2017 01:15 - 07.01.2017 01:30,41.91
07.01.2017 01:30 - 07.01.2017 01:45,34.86
07.01.2017 01:45 - 07.01.2017 02:00,22.7
07.01.2017 02:00 - 07.01.2017 02:15,46
07.01.2017 02:15 - 07.01.2017 02:30,34.51
07.01.2017 02:30 - 07.01.2017 02:45,34
07.01.2017 02:45 - 07.01.2017 03:00,26.1
07.01.2017 03:00 - 07.01.2017 03:15,38.77
07.01.2017 03:15 - 07.01.2017 03:30,35.56
07.01.2017 03:30 - 07.01.2017 03:45,34.46
07.01.2017 03:45 - 07.01.2017 04:00,26.8
07.01.2017 04:00 - 07.01.2017 04:15,35
07.01.2017 04:15 - 07.01.2017 04:30,34.15
07.01.2017 04:30 - 07.01.2017 04:45,33.77
07.01.2017 04:45 - 07.01.2017 05:00,29.31
07.01.2017 05:00 - 07.01.2017 05:15,31.98
07.01.2017 05:15 - 07.01.2017 05:30,35
07.01.2017 05:30 - 07.01.2017 05:45,31
07.01.2017 05:45 - 07.01.2017 06:00,34.09
07.01.2017 06:00 - 07.01.2017 06:15,22.72
07.01.2017 06:15 - 07.01.2017 06:30,28.86
07.01.2017 06:30 - 07.01.2017 06:45,31.69
07.01.2017 06:45 - 07.01.2017 07:00,36.89
07.01.2017 07:00 - 07.01.2017 07:15,22.16
07.01.2017 07:15 - 07.01.2017 07:30,30.66
07.01.2017 07:30 - 07.01.2017 07:45,38.5
07.01.2017 07:45 - 07.01.2017 08:00,42.94
07.01.2017 08:00 - 07.01.2017 08:15,26.16
07.01.2017 08:15 - 07.01.2017 08:30,32.6
07.01.2017 08:30 - 07.01.2017 08:45,38
07.01.2017 08:45 - 07.01.2017 09:00,47
07.01.2017 09:00 - 07.01.2017 09:15,32.39
07.01.2017 09:15 - 07.01.2017 09:30,40.16
07.01.2017 09:30 - 07.01.2017 09:45,42.64
07.01.2017 09:45 - 07.01.2017 10:00,44.3
07.01.2017 10:00 - 07.01.2017 10:15,37.3
07.01.2017 10:15 - 07.01.2017 10:30,41.94
07.01.2017 10:30 - 07.01.2017 10:45,39.42
07.01.2017 10:45 - 07.01.2017 11:00,44.6
07.01.2017 11:00 - 07.01.2017 11:15,40.85
07.01.2017 11:15 - 07.01.2017 11:30,41.7
07.01.2017 11:30 - 07.01.2017 11:45,44.31
07.01.2017 11:45 - 07.01.2017 12:00,44.35
07.01.2017 12:00 - 07.01.2017 12:15,46
07.01.2017 12:15 - 07.01.2017 12:30,43.74
07.01.2017 12:30 - 07.01.2017 12:45,44.72
07.01.2017 12:45 - 07.01.2017 13:00,41.78
07.01.2017 13:00 - 07.01.2017 13:15,47.13
07.01.2017 13:15 - 07.01.2017 13:30,40.35
07.01.2017 13:30 - 07.01.2017 13:45,38.63
07.01.2017 13:45 - 07.01.2017 14:00,38.08
07.01.2017 14:00 - 07.01.2017 14:15,44.19
07.01.2017 14:15 - 07.01.2017 14:30,40.24
07.01.2017 14:30 - 07.01.2017 14:45,41.95
07.01.2017 14:45 - 07.01.2017 15:00,44.13
07.01.2017 15:00 - 07.01.2017 15:15,41.15
07.01.2017 15:15 - 07.01.2017 15:30,45.9
07.01.2017 15:30 - 07.01.2017 15:45,46.92
07.01.2017 15:45 - 07.01.2017 16:00,49.84
07.01.2017 16:00 - 07.01.2017 16:15,36.04
07.01.2017 16:15 - 07.01.2017 16:30,47.79
07.01.2017 16:30 - 07.01.2017 16:45,55.94
07.01.2017 16:45 - 07.01.2017 17:00,64.22
07.01.2017 17:00 - 07.01.2017 17:15,43.4
07.01.2017 17:15 - 07.01.2017 17:30,52.61
07.01.2017 17:30 - 07.01.2017 17:45,61.53
07.01.2017 17:45 - 07.01.2017 18:00,66.44
07.01.2017 18:00 - 07.01.2017 18:15,56.93
07.01.2017 18:15 - 07.01.2017 18:30,59.1
07.01.2017 18:30 - 07.01.2017 18:45,56.19
07.01.2017 18:45 - 07.01.2017 19:00,52.13
07.01.2017 19:00 - 07.01.2017 19:15,57.3
07.01.2017 19:15 - 07.01.2017 19:30,58.3
07.01.2017 19:30 - 07.01.2017 19:45,48
07.01.2017 19:45 - 07.01.2017 20:00,39.76
07.01.2017 20:00 - 07.01.2017 20:15,62.5
07.01.2017 20:15 - 07.01.2017 20:30,51.3
07.01.2017 20:30 - 07.01.2017 20:45,39.68
07.01.2017 20:45 - 07.01.2017 21:00,28.49
07.01.2017 21:00 - 07.01.2017 21:15,48
07.01.2017 21:15 - 07.01.2017 21:30,44.51
07.01.2017 21:30 - 07.01.2017 21:45,39.19
07.01.2017 21:45 - 07.01.2017 22:00,38.4
07.01.2017 22:00 - 07.01.2017 22:15,52.64
07.01.2017 22:15 - 07.01.2017 22:30,47.65
07.01.2017 22:30 - 07.01.2017 22:45,42.21
07.01.2017 22:45 - 07.01.2017 23:00,33.48
07.01.2017 23:00 - 07.01.2017 23:15,50.48
07.01.2017 23:15 - 07.01.2017 23:30,43.92
07.01.2017 23:30 - 07.01.2017 23:45,34.1
07.01.2017 23:45 - 08.01.2017 00:00,23.49
08.01.2017 00:00 - 08.01.2017 00:15,48.8
08.01.2017 00:15 - 08.01.2017 00:30,41
08.01.2017 00:30 - 08.01.2017 00:45,36.2
08.01.2017 00:45 - 08.01.2017 01:00,26.32
08.01.2017 01:00 - 08.01.2017 01:15,46.84
08.01.2017 01:15 - 08.01.2017 01:30,41.08
08.01.2017 01:30 - 08.01.2017 01:45,35.9
08.01.2017 01:45 - 08.01.2017 02:00,24.88
08.01.2017 02:00 - 08.01.2017 02:15,41.44
08.01.2017 02:15 - 08.01.2017 02:30,39.47
08.01.2017 02:30 - 08.01.2017 02:45,34.77
08.01.2017 02:45 - 08.01.2017 03:00,26.22
08.01.2017 03:00 - 08.01.2017 03:15,36.38
08.01.2017 03:15 - 08.01.2017 03:30,37.74
08.01.2017 03:30 - 08.01.2017 03:45,30.84
08.01.2017 03:45 - 08.01.2017 04:00,29.01
08.01.2017 04:00 - 08.01.2017 04:15,37.85
08.01.2017 04:15 - 08.01.2017 04:30,33.69
08.01.2017 04:30 - 08.01.2017 04:45,31.47
08.01.2017 04:45 - 08.01.2017 05:00,28.94
08.01.2017 05:00 - 08.01.2017 05:15,36
08.01.2017 05:15 - 08.01.2017 05:30,37.26
08.01.2017 05:30 - 08.01.2017 05:45,37.76
08.01.2017 05:45 - 08.01.2017 06:00,33.99
08.01.2017 06:00 - 08.01.2017 06:15,29.57
08.01.2017 06:15 - 08.01.2017 06:30,35.72
08.01.2017 06:30 - 08.01.2017 06:45,35.5
08.01.2017 06:45 - 08.01.2017 07:00,40.3
08.01.2017 07:00 - 08.01.2017 07:15,26.72
08.01.2017 07:15 - 08.01.2017 07:30,33
08.01.2017 07:30 - 08.01.2017 07:45,44.33
08.01.2017 07:45 - 08.01.2017 08:00,49.13
08.01.2017 08:00 - 08.01.2017 08:15,26.4
08.01.2017 08:15 - 08.01.2017 08:30,33.93
08.01.2017 08:30 - 08.01.2017 08:45,43.94
08.01.2017 08:45 - 08.01.2017 09:00,49.56
08.01.2017 09:00 - 08.01.2017 09:15,32.62
08.01.2017 09:15 - 08.01.2017 09:30,39
08.01.2017 09:30 - 08.01.2017 09:45,46.4
08.01.2017 09:45 - 08.01.2017 10:00,52.59
08.01.2017 10:00 - 08.01.2017 10:15,37.55
08.01.2017 10:15 - 08.01.2017 10:30,44.52
08.01.2017 10:30 - 08.01.2017 10:45,51.34
08.01.2017 10:45 - 08.01.2017 11:00,53.3
08.01.2017 11:00 - 08.01.2017 11:15,41.75
08.01.2017 11:15 - 08.01.2017 11:30,49.89
08.01.2017 11:30 - 08.01.2017 11:45,50.58
08.01.2017 11:45 - 08.01.2017 12:00,51.14
08.01.2017 12:00 - 08.01.2017 12:15,50.1
08.01.2017 12:15 - 08.01.2017 12:30,51.4
08.01.2017 12:30 - 08.01.2017 12:45,46.1
08.01.2017 12:45 - 08.01.2017 13:00,42
08.01.2017 13:00 - 08.01.2017 13:15,53.68
08.01.2017 13:15 - 08.01.2017 13:30,45.75
08.01.2017 13:30 - 08.01.2017 13:45,39.64
08.01.2017 13:45 - 08.01.2017 14:00,35.93
08.01.2017 14:00 - 08.01.2017 14:15,43.4
08.01.2017 14:15 - 08.01.2017 14:30,43
08.01.2017 14:30 - 08.01.2017 14:45,42.2
08.01.2017 14:45 - 08.01.2017 15:00,37.7
08.01.2017 15:00 - 08.01.2017 15:15,39.93
08.01.2017 15:15 - 08.01.2017 15:30,45.4
08.01.2017 15:30 - 08.01.2017 15:45,44.38
08.01.2017 15:45 - 08.01.2017 16:00,45.4
08.01.2017 16:00 - 08.01.2017 16:15,36.13
08.01.2017 16:15 - 08.01.2017 16:30,42.85
08.01.2017 16:30 - 08.01.2017 16:45,49.8
08.01.2017 16:45 - 08.01.2017 17:00,59.77
08.01.2017 17:00 - 08.01.2017 17:15,44.09
08.01.2017 17:15 - 08.01.2017 17:30,52
08.01.2017 17:30 - 08.01.2017 17:45,61.21
08.01.2017 17:45 - 08.01.2017 18:00,63.53
08.01.2017 18:00 - 08.01.2017 18:15,51.9
08.01.2017 18:15 - 08.01.2017 18:30,56.79
08.01.2017 18:30 - 08.01.2017 18:45,55.64
08.01.2017 18:45 - 08.01.2017 19:00,57.17
08.01.2017 19:00 - 08.01.2017 19:15,57.52
08.01.2017 19:15 - 08.01.2017 19:30,55.55
08.01.2017 19:30 - 08.01.2017 19:45,52.63
08.01.2017 19:45 - 08.01.2017 20:00,49.06
08.01.2017 20:00 - 08.01.2017 20:15,61.1
08.01.2017 20:15 - 08.01.2017 20:30,53.4
08.01.2017 20:30 - 08.01.2017 20:45,46
08.01.2017 20:45 - 08.01.2017 21:00,36.56
08.01.2017 21:00 - 08.01.2017 21:15,50.8
08.01.2017 21:15 - 08.01.2017 21:30,47
08.01.2017 21:30 - 08.01.2017 21:45,40.18
08.01.2017 21:45 - 08.01.2017 22:00,40
08.01.2017 22:00 - 08.01.2017 22:15,59.7
08.01.2017 22:15 - 08.01.2017 22:30,52.57
08.01.2017 22:30 - 08.01.2017 22:45,42
08.01.2017 22:45 - 08.01.2017 23:00,27.4
08.01.2017 23:00 - 08.01.2017 23:15,53.8
08.01.2017 23:15 - 08.01.2017 23:30,46.16
08.01.2017 23:30 - 08.01.2017 23:45,33
08.01.2017 23:45 - 09.01.2017 00:00,21.45
09.01.2017 00:00 - 09.01.2017 00:15,53.87
09.01.2017 00:15 - 09.01.2017 00:30,41.06
09.01.2017 00:30 - 09.01.2017 00:45,35.1
09.01.2017 00:45 - 09.01.2017 01:00,24.01
09.01.2017 01:00 - 09.01.2017 01:15,50
09.01.2017 01:15 - 09.01.2017 01:30,44.98
09.01.2017 01:30 - 09.01.2017 01:45,30.81
09.01.2017 01:45 - 09.01.2017 02:00,28.1
09.01.2017 02:00 - 09.01.2017 02:15,40
09.01.2017 02:15 - 09.01.2017 02:30,41.72
09.01.2017 02:30 - 09.01.2017 02:45,34.5
09.01.2017 02:45 - 09.01.2017 03:00,30.3
09.01.2017 03:00 - 09.01.2017 03:15,41
09.01.2017 03:15 - 09.01.2017 03:30,34.5
09.01.2017 03:30 - 09.01.2017 03:45,32.8
09.01.2017 03:45 - 09.01.2017 04:00,33.62
09.01.2017 04:00 - 09.01.2017 04:15,36.54
09.01.2017 04:15 - 09.01.2017 04:30,38.9
09.01.2017 04:30 - 09.01.2017 04:45,35.6
09.01.2017 04:45 - 09.01.2017 05:00,37.4
09.01.2017 05:00 - 09.01.2017 05:15,14.59
09.01.2017 05:15 - 09.01.2017 05:30,26.57
09.01.2017 05:30 - 09.01.2017 05:45,47.35
09.01.2017 05:45 - 09.01.2017 06:00,65.59
09.01.2017 06:00 - 09.01.2017 06:15,8.58
09.01.2017 06:15 - 09.01.2017 06:30,35.08
09.01.2017 06:30 - 09.01.2017 06:45,67.66
09.01.2017 06:45 - 09.01.2017 07:00,77.18
09.01.2017 07:00 - 09.01.2017 07:15,45.8
09.01.2017 07:15 - 09.01.2017 07:30,64.37
09.01.2017 07:30 - 09.01.2017 07:45,70.99
09.01.2017 07:45 - 09.01.2017 08:00,77.3
09.01.2017 08:00 - 09.01.2017 08:15,64.6
09.01.2017 08:15 - 09.01.2017 08:30,72.01
09.01.2017 08:30 - 09.01.2017 08:45,64.94
09.01.2017 08:45 - 09.01.2017 09:00,62.26
09.01.2017 09:00 - 09.01.2017 09:15,69.1
09.01.2017 09:15 - 09.01.2017 09:30,72.71
09.01.2017 09:30 - 09.01.2017 09:45,70.84
09.01.2017 09:45 - 09.01.2017 10:00,63.97
09.01.2017 10:00 - 09.01.2017 10:15,67.3
09.01.2017 10:15 - 09.01.2017 10:30,71
09.01.2017 10:30 - 09.01.2017 10:45,70.73
09.01.2017 10:45 - 09.01.2017 11:00,66.45
09.01.2017 11:00 - 09.01.2017 11:15,67.95
09.01.2017 11:15 - 09.01.2017 11:30,70.5
09.01.2017 11:30 - 09.01.2017 11:45,65.82
09.01.2017 11:45 - 09.01.2017 12:00,63.7
09.01.2017 12:00 - 09.01.2017 12:15,69.6
09.01.2017 12:15 - 09.01.2017 12:30,63.5
09.01.2017 12:30 - 09.01.2017 12:45,63.52
09.01.2017 12:45 - 09.01.2017 13:00,62.91
09.01.2017 13:00 - 09.01.2017 13:15,72
09.01.2017 13:15 - 09.01.2017 13:30,70.11
09.01.2017 13:30 - 09.01.2017 13:45,61.06
09.01.2017 13:45 - 09.01.2017 14:00,52.9
09.01.2017 14:00 - 09.01.2017 14:15,64
09.01.2017 14:15 - 09.01.2017 14:30,64.42
09.01.2017 14:30 - 09.01.2017 14:45,59.68
09.01.2017 14:45 - 09.01.2017 15:00,61.54
09.01.2017 15:00 - 09.01.2017 15:15,63.62
09.01.2017 15:15 - 09.01.2017 15:30,59.86
09.01.2017 15:30 - 09.01.2017 15:45,57
09.01.2017 15:45 - 09.01.2017 16:00,56.84
09.01.2017 16:00 - 09.01.2017 16:15,55.68
09.01.2017 16:15 - 09.01.2017 16:30,57.65
09.01.2017 16:30 - 09.01.2017 16:45,59.4
09.01.2017 16:45 - 09.01.2017 17:00,66.67
09.01.2017 17:00 - 09.01.2017 17:15,56.19
09.01.2017 17:15 - 09.01.2017 17:30,61.33
09.01.2017 17:30 - 09.01.2017 17:45,68.9
09.01.2017 17:45 - 09.01.2017 18:00,69.91
09.01.2017 18:00 - 09.01.2017 18:15,60.5
09.01.2017 18:15 - 09.01.2017 18:30,57.9
09.01.2017 18:30 - 09.01.2017 18:45,57.15
09.01.2017 18:45 - 09.01.2017 19:00,56
09.01.2017 19:00 - 09.01.2017 19:15,68.44
09.01.2017 19:15 - 09.01.2017 19:30,59.21
09.01.2017 19:30 - 09.01.2017 19:45,51.37
09.01.2017 19:45 - 09.01.2017 20:00,43.2
09.01.2017 20:00 - 09.01.2017 20:15,68.17
09.01.2017 20:15 - 09.01.2017 20:30,50.45
09.01.2017 20:30 - 09.01.2017 20:45,37
09.01.2017 20:45 - 09.01.2017 21:00,26.1
09.01.2017 21:00 - 09.01.2017 21:15,55.42
09.01.2017 21:15 - 09.01.2017 21:30,45.4
09.01.2017 21:30 - 09.01.2017 21:45,34.1
09.01.2017 21:45 - 09.01.2017 22:00,22.9
09.01.2017 22:00 - 09.01.2017 22:15,55.31
09.01.2017 22:15 - 09.01.2017 22:30,45.27
09.01.2017 22:30 - 09.01.2017 22:45,30.18
09.01.2017 22:45 - 09.01.2017 23:00,17.87
09.01.2017 23:00 - 09.01.2017 23:15,51.8
09.01.2017 23:15 - 09.01.2017 23:30,40.53
09.01.2017 23:30 - 09.01.2017 23:45,24.99
09.01.2017 23:45 - 10.01.2017 00:00,12
10.01.2017 00:00 - 10.01.2017 00:15,46.34
10.01.2017 00:15 - 10.01.2017 00:30,40.13
10.01.2017 00:30 - 10.01.2017 00:45,26
10.01.2017 00:45 - 10.01.2017 01:00,20.3
10.01.2017 01:00 - 10.01.2017 01:15,45.6
10.01.2017 01:15 - 10.01.2017 01:30,32.42
10.01.2017 01:30 - 10.01.2017 01:45,25.2
10.01.2017 01:45 - 10.01.2017 02:00,22.8
10.01.2017 02:00 - 10.01.2017 02:15,35.32
10.01.2017 02:15 - 10.01.2017 02:30,31
10.01.2017 02:30 - 10.01.2017 02:45,28
10.01.2017 02:45 - 10.01.2017 03:00,24.4
10.01.2017 03:00 - 10.01.2017 03:15,33.17
10.01.2017 03:15 - 10.01.2017 03:30,27.1
10.01.2017 03:30 - 10.01.2017 03:45,29
10.01.2017 03:45 - 10.01.2017 04:00,27.9
10.01.2017 04:00 - 10.01.2017 04:15,28.7
10.01.2017 04:15 - 10.01.2017 04:30,25
10.01.2017 04:30 - 10.01.2017 04:45,30.22
10.01.2017 04:45 - 10.01.2017 05:00,38.08
10.01.2017 05:00 - 10.01.2017 05:15,17.79
10.01.2017 05:15 - 10.01.2017 05:30,23
10.01.2017 05:30 - 10.01.2017 05:45,39.62
10.01.2017 05:45 - 10.01.2017 06:00,56
10.01.2017 06:00 - 10.01.2017 06:15,8
10.01.2017 06:15 - 10.01.2017 06:30,31
10.01.2017 06:30 - 10.01.2017 06:45,54
10.01.2017 06:45 - 10.01.2017 07:00,68.7
10.01.2017 07:00 - 10.01.2017 07:15,43
10.01.2017 07:15 - 10.01.2017 07:30,56.12
10.01.2017 07:30 - 10.01.2017 07:45,63.7
10.01.2017 07:45 - 10.01.2017 08:00,68
10.01.2017 08:00 - 10.01.2017 08:15,64.2
10.01.2017 08:15 - 10.01.2017 08:30,64
10.01.2017 08:30 - 10.01.2017 08:45,55.54
10.01.2017 08:45 - 10.01.2017 09:00,56
10.01.2017 09:00 - 10.01.2017 09:15,67.5
10.01.2017 09:15 - 10.01.2017 09:30,61.3
10.01.2017 09:30 - 10.01.2017 09:45,57.16
10.01.2017 09:45 - 10.01.2017 10:00,56
10.01.2017 10:00 - 10.01.2017 10:15,64.9
10.01.2017 10:15 - 10.01.2017 10:30,60
10.01.2017 10:30 - 10.01.2017 10:45,58.76
10.01.2017 10:45 - 10.01.2017 11:00,58.5
10.01.2017 11:00 - 10.01.2017 11:15,61
10.01.2017 11:15 - 10.01.2017 11:30,64.52
10.01.2017 11:30 - 10.01.2017 11:45,63.7
10.01.2017 11:45 - 10.01.2017 12:00,59.8
10.01.2017 12:00 - 10.01.2017 12:15,64
10.01.2017 12:15 - 10.01.2017 12:30,61.72
10.01.2017 12:30 - 10.01.2017 12:45,61.6
10.01.2017 12:45 - 10.01.2017 13:00,61
10.01.2017 13:00 - 10.01.2017 13:15,63
10.01.2017 13:15 - 10.01.2017 13:30,63
10.01.2017 13:30 - 10.01.2017 13:45,65
10.01.2017 13:45 - 10.01.2017 14:00,56.58
10.01.2017 14:00 - 10.01.2017 14:15,57
10.01.2017 14:15 - 10.01.2017 14:30,58.6
10.01.2017 14:30 - 10.01.2017 14:45,66.11
10.01.2017 14:45 - 10.01.2017 15:00,68.11
10.01.2017 15:00 - 10.01.2017 15:15,58
10.01.2017 15:15 - 10.01.2017 15:30,59
10.01.2017 15:30 - 10.01.2017 15:45,68
10.01.2017 15:45 - 10.01.2017 16:00,70.42
10.01.2017 16:00 - 10.01.2017 16:15,47
10.01.2017 16:15 - 10.01.2017 16:30,60
10.01.2017 16:30 - 10.01.2017 16:45,71.93
10.01.2017 16:45 - 10.01.2017 17:00,83.09
10.01.2017 17:00 - 10.01.2017 17:15,60
10.01.2017 17:15 - 10.01.2017 17:30,76.05
10.01.2017 17:30 - 10.01.2017 17:45,81
10.01.2017 17:45 - 10.01.2017 18:00,86
10.01.2017 18:00 - 10.01.2017 18:15,71
10.01.2017 18:15 - 10.01.2017 18:30,66.26
10.01.2017 18:30 - 10.01.2017 18:45,68
10.01.2017 18:45 - 10.01.2017 19:00,69.25
10.01.2017 19:00 - 10.01.2017 19:15,74.39
10.01.2017 19:15 - 10.01.2017 19:30,68
10.01.2017 19:30 - 10.01.2017 19:45,54.92
10.01.2017 19:45 - 10.01.2017 20:00,46.7
10.01.2017 20:00 - 10.01.2017 20:15,71.2
10.01.2017 20:15 - 10.01.2017 20:30,62
10.01.2017 20:30 - 10.01.2017 20:45,44
10.01.2017 20:45 - 10.01.2017 21:00,32.92
10.01.2017 21:00 - 10.01.2017 21:15,58.64
10.01.2017 21:15 - 10.01.2017 21:30,54
10.01.2017 21:30 - 10.01.2017 21:45,39.2
10.01.2017 21:45 - 10.01.2017 22:00,28.5
10.01.2017 22:00 - 10.01.2017 22:15,60.08
10.01.2017 22:15 - 10.01.2017 22:30,49.43
10.01.2017 22:30 - 10.01.2017 22:45,34
10.01.2017 22:45 - 10.01.2017 23:00,23.2
10.01.2017 23:00 - 10.01.2017 23:15,55.19
10.01.2017 23:15 - 10.01.2017 23:30,46.8
10.01.2017 23:30 - 10.01.2017 23:45,28.65
10.01.2017 23:45 - 11.01.2017 00:00,18.5
11.01.2017 00:00 - 11.01.2017 00:15,50.96
11.01.2017 00:15 - 11.01.2017 00:30,43.9
11.01.2017 00:30 - 11.01.2017 00:45,32
11.01.2017 00:45 - 11.01.2017 01:00,23.12
11.01.2017 01:00 - 11.01.2017 01:15,47
11.01.2017 01:15 - 11.01.2017 01:30,40.2
11.01.2017 01:30 - 11.01.2017 01:45,29.53
11.01.2017 01:45 - 11.01.2017 02:00,24.87
11.01.2017 02:00 - 11.01.2017 02:15,42.56
11.01.2017 02:15 - 11.01.2017 02:30,36.9
11.01.2017 02:30 - 11.01.2017 02:45,32.97
11.01.2017 02:45 - 11.01.2017 03:00,24.1
11.01.2017 03:00 - 11.01.2017 03:15,35.47
11.01.2017 03:15 - 11.01.2017 03:30,35
11.01.2017 03:30 - 11.01.2017 03:45,33.69
11.01.2017 03:45 - 11.01.2017 04:00,27.6
11.01.2017 04:00 - 11.01.2017 04:15,28.36
11.01.2017 04:15 - 11.01.2017 04:30,32.64
11.01.2017 04:30 - 11.01.2017 04:45,35.14
11.01.2017 04:45 - 11.01.2017 05:00,37.12
11.01.2017 05:00 - 11.01.2017 05:15,18.6
11.01.2017 05:15 - 11.01.2017 05:30,25.98
11.01.2017 05:30 - 11.01.2017 05:45,38.1
11.01.2017 05:45 - 11.01.2017 06:00,52.78
11.01.2017 06:00 - 11.01.2017 06:15,14.1
11.01.2017 06:15 - 11.01.2017 06:30,35.73
11.01.2017 06:30 - 11.01.2017 06:45,54.3
11.01.2017 06:45 - 11.01.2017 07:00,56
11.01.2017 07:00 - 11.01.2017 07:15,48.85
11.01.2017 07:15 - 11.01.2017 07:30,64.12
11.01.2017 07:30 - 11.01.2017 07:45,62
11.01.2017 07:45 - 11.01.2017 08:00,61.81
11.01.2017 08:00 - 11.01.2017 08:15,51.85
11.01.2017 08:15 - 11.01.2017 08:30,52
11.01.2017 08:30 - 11.01.2017 08:45,41.38
11.01.2017 08:45 - 11.01.2017 09:00,35.12
11.01.2017 09:00 - 11.01.2017 09:15,49.9
11.01.2017 09:15 - 11.01.2017 09:30,47.94
11.01.2017 09:30 - 11.01.2017 09:45,41.27
11.01.2017 09:45 - 11.01.2017 10:00,36
11.01.2017 10:00 - 11.01.2017 10:15,43.1
11.01.2017 10:15 - 11.01.2017 10:30,46.17
11.01.2017 10:30 - 11.01.2017 10:45,40.6
11.01.2017 10:45 - 11.01.2017 11:00,34.39
11.01.2017 11:00 - 11.01.2017 11:15,45.79
11.01.2017 11:15 - 11.01.2017 11:30,46.53
11.01.2017 11:30 - 11.01.2017 11:45,41
11.01.2017 11:45 - 11.01.2017 12:00,32
